date,close,currency
2024-03-22,68.06,GBP
2024-03-25,67.25,GBP
2024-03-26,67.79,GBP
2024-03-27,66.64,GBP
2024-03-28,67.37,GBP
2024-03-29,66.84,GBP
2024-04-01,67.19,GBP
2024-04-02,66.99,GBP
2024-04-03,66.82,GBP
2024-04-04,66.72,GBP
2024-04-05,66.71,GBP
2024-04-08,66.52,GBP
2024-04-09,65.29,GBP
2024-04-10,66.12,GBP
2024-04-11,65.67,GBP
2024-04-12,65.57,GBP
2024-04-15,65.85,GBP
2024-04-16,65.51,GBP
2024-04-17,65.2,GBP
2024-04-18,64.67,GBP
2024-04-19,64.0,GBP
2024-04-22,64.24,GBP
2024-04-23,64.32,GBP
2024-04-24,64.69,GBP
2024-04-25,63.7,GBP
2024-04-26,63.15,GBP
2024-04-29,62.71,GBP
2024-04-30,62.14,GBP
2024-05-01,62.61,GBP
2024-05-02,62.59,GBP
2024-05-03,63.78,GBP
2024-05-06,64.31,GBP
2024-05-07,64.0,GBP
2024-05-08,63.79,GBP
2024-05-09,63.43,GBP
2024-05-10,63.85,GBP
2024-05-13,63.61,GBP
2024-05-14,63.47,GBP
2024-05-15,62.52,GBP
2024-05-16,62.48,GBP
2024-05-17,62.54,GBP
2024-05-20,62.74,GBP
2024-05-21,62.47,GBP
2024-05-22,61.66,GBP
2024-05-23,61.44,GBP
2024-05-24,61.25,GBP
2024-05-27,61.25,GBP
2024-05-28,60.79,GBP
2024-05-29,60.26,GBP
2024-05-30,60.57,GBP
2024-05-31,60.13,GBP
2024-06-03,59.44,GBP
2024-06-04,59.25,GBP
2024-06-05,59.02,GBP
2024-06-06,57.94,GBP
2024-06-07,56.84,GBP
2024-06-10,57.25,GBP
2024-06-11,56.63,GBP
2024-06-12,57.17,GBP
2024-06-13,57.0,GBP
2024-06-14,56.72,GBP
2024-06-17,57.39,GBP
2024-06-18,58.19,GBP
2024-06-19,56.68,GBP
2024-06-20,57.03,GBP
2024-06-21,57.38,GBP
2024-06-24,57.66,GBP
2024-06-25,56.89,GBP
2024-06-26,56.85,GBP
2024-06-27,56.21,GBP
2024-06-28,56.03,GBP
2024-07-01,56.23,GBP
2024-07-02,56.02,GBP
2024-07-03,56.55,GBP
2024-07-04,57.2,GBP
2024-07-05,56.83,GBP
2024-07-08,56.59,GBP
2024-07-09,57.0,GBP
2024-07-10,57.36,GBP
2024-07-11,56.55,GBP
2024-07-12,56.6,GBP
2024-07-15,57.52,GBP
2024-07-16,58.69,GBP
2024-07-17,58.4,GBP
2024-07-18,58.62,GBP
2024-07-19,58.92,GBP
2024-07-22,58.9,GBP
2024-07-23,58.84,GBP
2024-07-24,57.79,GBP
2024-07-25,57.7,GBP
2024-07-26,57.19,GBP
2024-07-29,57.96,GBP
2024-07-30,57.49,GBP
2024-07-31,57.1,GBP
2024-08-01,56.73,GBP
2024-08-02,56.75,GBP
2024-08-05,57.13,GBP
2024-08-06,57.16,GBP
2024-08-07,56.52,GBP
2024-08-08,56.88,GBP
2024-08-09,56.97,GBP
2024-08-12,57.5,GBP
2024-08-13,56.47,GBP
2024-08-14,57.18,GBP
2024-08-15,57.39,GBP
2024-08-16,57.32,GBP
2024-08-19,56.7,GBP
2024-08-20,56.86,GBP
2024-08-21,57.3,GBP
2024-08-22,57.12,GBP
2024-08-23,57.9,GBP
2024-08-26,57.05,GBP
2024-08-27,57.1,GBP
2024-08-28,56.93,GBP
2024-08-29,58.01,GBP
2024-08-30,58.13,GBP
2024-09-02,59.13,GBP
2024-09-03,60.02,GBP
2024-09-04,59.82,GBP
2024-09-05,58.63,GBP
2024-09-06,59.37,GBP
2024-09-09,58.99,GBP
2024-09-10,59.44,GBP
2024-09-11,59.2,GBP
2024-09-12,58.41,GBP
2024-09-13,57.93,GBP
2024-09-16,57.6,GBP
2024-09-17,57.85,GBP
2024-09-18,58.46,GBP
2024-09-19,58.72,GBP
2024-09-20,58.88,GBP
2024-09-23,58.98,GBP
2024-09-24,58.92,GBP
2024-09-25,60.43,GBP
2024-09-26,61.57,GBP
2024-09-27,62.31,GBP
2024-09-30,62.14,GBP
2024-10-01,61.59,GBP
2024-10-02,61.17,GBP
2024-10-03,60.84,GBP
2024-10-04,61.14,GBP
2024-10-07,60.92,GBP
2024-10-08,62.38,GBP
2024-10-09,62.6,GBP
2024-10-10,63.68,GBP
2024-10-11,64.25,GBP
2024-10-14,63.56,GBP
2024-10-15,62.85,GBP
2024-10-16,62.69,GBP
2024-10-17,62.96,GBP
2024-10-18,63.4,GBP
2024-10-21,64.01,GBP
2024-10-22,64.32,GBP
2024-10-23,65.81,GBP
2024-10-24,66.23,GBP
2024-10-25,65.63,GBP
2024-10-28,66.62,GBP
2024-10-29,67.07,GBP
2024-10-30,66.8,GBP
2024-10-31,66.72,GBP
2024-11-01,67.24,GBP
2024-11-04,66.36,GBP
2024-11-05,65.74,GBP
2024-11-06,66.12,GBP
2024-11-07,65.42,GBP
2024-11-08,65.22,GBP
2024-11-11,65.72,GBP
2024-11-12,66.04,GBP
2024-11-13,66.26,GBP
2024-11-14,65.35,GBP
2024-11-15,65.97,GBP
2024-11-18,65.98,GBP
2024-11-19,65.15,GBP
2024-11-20,65.88,GBP
2024-11-21,65.15,GBP
2024-11-22,64.4,GBP
2024-11-25,63.75,GBP
2024-11-26,64.47,GBP
2024-11-27,63.68,GBP
2024-11-28,64.04,GBP
2024-11-29,64.56,GBP
2024-12-02,64.34,GBP
2024-12-03,64.96,GBP
2024-12-04,65.1,GBP
2024-12-05,64.92,GBP
2024-12-06,65.18,GBP
2024-12-09,65.15,GBP
2024-12-10,65.87,GBP
2024-12-11,66.02,GBP
2024-12-12,67.17,GBP
2024-12-13,66.75,GBP
2024-12-16,66.18,GBP
2024-12-17,66.1,GBP
2024-12-18,66.32,GBP
2024-12-19,66.18,GBP
2024-12-20,66.09,GBP
2024-12-23,66.05,GBP
2024-12-24,66.13,GBP
2024-12-25,65.02,GBP
2024-12-26,64.54,GBP
2024-12-27,64.36,GBP
2024-12-30,64.84,GBP
2024-12-31,65.47,GBP
2025-01-01,65.57,GBP
2025-01-02,65.13,GBP
2025-01-03,64.79,GBP
2025-01-06,66.04,GBP
2025-01-07,66.63,GBP
2025-01-08,66.62,GBP
2025-01-09,66.97,GBP
2025-01-10,67.46,GBP
2025-01-13,67.07,GBP
2025-01-14,68.58,GBP
2025-01-15,68.24,GBP
2025-01-16,67.86,GBP
2025-01-17,68.46,GBP
2025-01-20,68.08,GBP
2025-01-21,68.07,GBP
2025-01-22,66.43,GBP
2025-01-23,66.62,GBP
2025-01-24,66.39,GBP
2025-01-27,66.77,GBP
2025-01-28,67.12,GBP
2025-01-29,67.09,GBP
2025-01-30,66.95,GBP
2025-01-31,66.0,GBP
2025-02-03,65.52,GBP
2025-02-04,66.03,GBP
2025-02-05,66.16,GBP
2025-02-06,66.34,GBP
2025-02-07,65.82,GBP
2025-02-10,67.15,GBP
2025-02-11,67.75,GBP
2025-02-12,68.21,GBP
2025-02-13,68.14,GBP
2025-02-14,68.51,GBP
2025-02-17,68.95,GBP
2025-02-18,69.24,GBP
2025-02-19,68.29,GBP
2025-02-20,68.25,GBP
2025-02-21,68.64,GBP
2025-02-24,68.21,GBP
2025-02-25,67.63,GBP
2025-02-26,68.58,GBP
2025-02-27,68.23,GBP
2025-02-28,67.6,GBP
2025-03-03,66.97,GBP
2025-03-04,65.52,GBP
2025-03-05,66.76,GBP
2025-03-06,67.53,GBP
2025-03-07,66.4,GBP
2025-03-10,65.14,GBP
2025-03-11,66.0,GBP
2025-03-12,65.57,GBP
2025-03-13,64.57,GBP
2025-03-14,64.03,GBP
2025-03-17,63.83,GBP
2025-03-18,63.53,GBP
2025-03-19,64.35,GBP
2025-03-20,63.81,GBP
2025-03-21,63.73,GBP
2025-03-24,63.69,GBP
2025-03-25,63.29,GBP
2025-03-26,63.58,GBP
2025-03-27,63.63,GBP
2025-03-28,63.41,GBP
2025-03-31,62.84,GBP
2025-04-01,64.24,GBP
2025-04-02,64.64,GBP
2025-04-03,65.09,GBP
2025-04-04,66.92,GBP
2025-04-07,67.88,GBP
2025-04-08,67.92,GBP
2025-04-09,68.03,GBP
2025-04-10,67.84,GBP
2025-04-11,68.42,GBP
2025-04-14,69.06,GBP
2025-04-15,68.82,GBP
2025-04-16,68.48,GBP
2025-04-17,69.75,GBP
2025-04-18,69.18,GBP
2025-04-21,68.92,GBP
2025-04-22,68.73,GBP
2025-04-23,68.85,GBP
2025-04-24,68.96,GBP
2025-04-25,69.37,GBP
2025-04-28,68.92,GBP
2025-04-29,68.85,GBP
2025-04-30,68.54,GBP
2025-05-01,67.76,GBP
2025-05-02,67.89,GBP
2025-05-05,68.14,GBP
2025-05-06,69.35,GBP
2025-05-07,68.91,GBP
2025-05-08,68.49,GBP
2025-05-09,67.98,GBP
2025-05-12,69.03,GBP
2025-05-13,69.11,GBP
2025-05-14,70.25,GBP
2025-05-15,69.52,GBP
2025-05-16,69.61,GBP
2025-05-19,69.57,GBP
2025-05-20,69.78,GBP
2025-05-21,69.68,GBP
2025-05-22,69.05,GBP
2025-05-23,68.75,GBP
2025-05-26,69.15,GBP
2025-05-27,69.51,GBP
2025-05-28,69.08,GBP
2025-05-29,70.14,GBP
2025-05-30,70.67,GBP
2025-06-02,70.29,GBP
2025-06-03,70.08,GBP
2025-06-04,70.0,GBP
2025-06-05,70.2,GBP
2025-06-06,70.04,GBP
2025-06-09,69.43,GBP
2025-06-10,68.92,GBP
2025-06-11,69.55,GBP
2025-06-12,69.85,GBP
2025-06-13,70.16,GBP
2025-06-16,70.66,GBP
2025-06-17,69.98,GBP
2025-06-18,69.17,GBP
2025-06-19,68.97,GBP
2025-06-20,68.91,GBP
2025-06-23,69.19,GBP
2025-06-24,69.53,GBP
2025-06-25,69.25,GBP
2025-06-26,70.4,GBP
2025-06-27,69.86,GBP
2025-06-30,69.62,GBP
2025-07-01,69.26,GBP
2025-07-02,69.05,GBP
2025-07-03,70.02,GBP
2025-07-04,70.41,GBP
2025-07-07,70.6,GBP
2025-07-08,71.49,GBP
2025-07-09,70.12,GBP
2025-07-10,69.39,GBP
2025-07-11,69.27,GBP
2025-07-14,69.66,GBP
2025-07-15,68.96,GBP
2025-07-16,69.04,GBP
2025-07-17,68.28,GBP
2025-07-18,67.22,GBP
2025-07-21,67.98,GBP
2025-07-22,66.99,GBP
2025-07-23,67.31,GBP
2025-07-24,67.23,GBP
2025-07-25,67.1,GBP
2025-07-28,67.37,GBP
2025-07-29,66.91,GBP
2025-07-30,65.66,GBP
2025-07-31,65.15,GBP
2025-08-01,65.43,GBP
2025-08-04,64.85,GBP
2025-08-05,65.26,GBP
2025-08-06,64.47,GBP
2025-08-07,63.88,GBP
2025-08-08,63.61,GBP
2025-08-11,64.96,GBP
2025-08-12,64.69,GBP
2025-08-13,65.77,GBP
2025-08-14,66.38,GBP
2025-08-15,66.83,GBP
2025-08-18,66.98,GBP
2025-08-19,67.29,GBP
2025-08-20,67.55,GBP
2025-08-21,67.55,GBP
2025-08-22,67.84,GBP
2025-08-25,68.05,GBP
2025-08-26,67.94,GBP
2025-08-27,68.68,GBP
2025-08-28,67.46,GBP
2025-08-29,67.76,GBP
2025-09-01,67.1,GBP
2025-09-02,66.38,GBP
2025-09-03,66.97,GBP
2025-09-04,66.73,GBP
2025-09-05,67.24,GBP
2025-09-08,67.89,GBP
2025-09-09,67.14,GBP
2025-09-10,65.95,GBP
2025-09-11,65.18,GBP
2025-09-12,64.95,GBP
2025-09-15,65.56,GBP
2025-09-16,64.14,GBP
2025-09-17,64.92,GBP
2025-09-18,65.54,GBP
2025-09-19,66.51,GBP
2025-09-22,65.71,GBP
2025-09-23,65.24,GBP
2025-09-24,65.75,GBP
2025-09-25,67.0,GBP
2025-09-26,66.76,GBP
2025-09-29,66.62,GBP
2025-09-30,67.18,GBP
2025-10-01,67.33,GBP
2025-10-02,68.17,GBP
2025-10-03,68.13,GBP
2025-10-06,67.33,GBP
2025-10-07,66.75,GBP
2025-10-08,66.32,GBP
2025-10-09,66.11,GBP
2025-10-10,66.64,GBP
2025-10-13,66.66,GBP
2025-10-14,66.95,GBP
2025-10-15,67.0,GBP
2025-10-16,66.32,GBP
2025-10-17,65.86,GBP
2025-10-20,67.03,GBP
2025-10-21,66.52,GBP
2025-10-22,67.33,GBP
2025-10-23,66.79,GBP
2025-10-24,66.6,GBP
2025-10-27,67.16,GBP
2025-10-28,66.99,GBP
2025-10-29,67.03,GBP
2025-10-30,66.88,GBP
2025-10-31,67.7,GBP
2025-11-03,67.8,GBP
2025-11-04,68.22,GBP
2025-11-05,68.04,GBP
2025-11-06,68.82,GBP
2025-11-07,69.24,GBP
2025-11-10,68.25,GBP
2025-11-11,67.65,GBP
2025-11-12,66.89,GBP
2025-11-13,66.67,GBP
2025-11-14,66.96,GBP
2025-11-17,67.63,GBP
2025-11-18,68.44,GBP
2025-11-19,67.87,GBP
2025-11-20,68.51,GBP
2025-11-21,68.14,GBP
2025-11-24,67.99,GBP
2025-11-25,68.39,GBP
2025-11-26,69.77,GBP
2025-11-27,69.74,GBP
2025-11-28,69.8,GBP
2025-12-01,70.12,GBP
2025-12-02,69.08,GBP
2025-12-03,68.66,GBP
2025-12-04,68.87,GBP
2025-12-05,68.25,GBP
2025-12-08,69.34,GBP
2025-12-09,68.86,GBP
2025-12-10,68.67,GBP
2025-12-11,67.8,GBP
2025-12-12,68.69,GBP
2025-12-15,69.2,GBP
2025-12-16,70.25,GBP
2025-12-17,69.44,GBP
2025-12-18,68.59,GBP
2025-12-19,68.03,GBP
2025-12-22,68.48,GBP
2025-12-23,69.29,GBP
2025-12-24,69.44,GBP
2025-12-25,68.53,GBP
2025-12-26,69.0,GBP
2025-12-29,68.99,GBP
2025-12-30,69.18,GBP
2025-12-31,69.38,GBP
2026-01-01,69.93,GBP
2026-01-02,69.76,GBP
2026-01-05,69.34,GBP
2026-01-06,70.18,GBP
2026-01-07,71.96,GBP
2026-01-08,71.97,GBP
2026-01-09,71.4,GBP
2026-01-12,71.8,GBP
2026-01-13,72.47,GBP
2026-01-14,72.98,GBP
2026-01-15,73.58,GBP
2026-01-16,72.75,GBP
2026-01-19,73.15,GBP
2026-01-20,74.41,GBP
2026-01-21,74.58,GBP
2026-01-22,73.54,GBP
2026-01-23,73.59,GBP
2026-01-26,73.36,GBP
2026-01-27,73.72,GBP
2026-01-28,74.29,GBP
2026-01-29,75.03,GBP
2026-01-30,75.22,GBP
2026-02-02,76.68,GBP
2026-02-03,75.71,GBP
2026-02-04,74.74,GBP
2026-02-05,73.47,GBP
2026-02-06,73.66,GBP
2026-02-09,73.78,GBP
2026-02-10,74.03,GBP
2026-02-11,74.17,GBP
2026-02-12,73.43,GBP
2026-02-13,74.36,GBP
2026-02-16,73.4,GBP
2026-02-17,73.26,GBP
2026-02-18,73.29,GBP
2026-02-19,73.35,GBP
2026-02-20,73.46,GBP
2026-02-23,73.37,GBP
2026-02-24,73.36,GBP
2026-02-25,74.82,GBP
2026-02-26,73.96,GBP
2026-02-27,74.97,GBP
2026-03-02,75.55,GBP
2026-03-03,75.78,GBP
2026-03-04,76.79,GBP
2026-03-05,77.25,GBP
2026-03-06,77.67,GBP
2026-03-09,78.46,GBP
2026-03-10,78.56,GBP
2026-03-11,79.55,GBP
2026-03-12,80.31,GBP
2026-03-13,81.35,GBP
2026-03-16,80.91,GBP
2026-03-17,82.71,GBP
2026-03-18,81.59,GBP
2026-03-19,81.59,GBP
2026-03-20,80.76,GBP
2026-03-23,81.15,GBP
2026-03-24,82.07,GBP
2026-03-25,81.89,GBP
2026-03-26,83.44,GBP
2026-03-27,82.25,GBP
2026-03-30,81.98,GBP
2026-03-31,80.45,GBP
2026-04-01,80.43,GBP
2026-04-02,80.17,GBP
2026-04-03,81.05,GBP
2026-04-06,81.48,GBP
2026-04-07,82.06,GBP
2026-04-08,82.83,GBP
2026-04-09,82.79,GBP
2026-04-10,82.6,GBP
2026-04-13,82.64,GBP
2026-04-14,83.63,GBP
2026-04-15,84.87,GBP
2026-04-16,85.34,GBP
2026-04-17,84.97,GBP
2026-04-20,84.05,GBP
2026-04-21,82.98,GBP
2026-04-22,83.31,GBP
2026-04-23,82.74,GBP
2026-04-24,82.95,GBP
2026-04-27,82.39,GBP
2026-04-28,82.74,GBP
2026-04-29,83.51,GBP
2026-04-30,84.88,GBP
2026-05-01,85.2,GBP
2026-05-04,86.43,GBP
2026-05-05,88.16,GBP
2026-05-06,88.49,GBP
2026-05-07,87.09,GBP
2026-05-08,86.89,GBP
2026-05-11,85.86,GBP
2026-05-12,86.18,GBP
2026-05-13,86.21,GBP
2026-05-14,86.5,GBP
2026-05-15,86.88,GBP
2026-05-18,86.28,GBP
2026-05-19,85.4,GBP
2026-05-20,83.12,GBP
2026-05-21,82.48,GBP
2026-05-22,83.7,GBP
2026-05-25,83.8,GBP
2026-05-26,83.33,GBP
2026-05-27,84.68,GBP
2026-05-28,84.85,GBP
2026-05-29,83.53,GBP
2026-06-01,85.14,GBP
2026-06-02,85.15,GBP
2026-06-03,84.3,GBP
2026-06-04,86.19,GBP
2026-06-05,86.79,GBP
2026-06-08,89.85,GBP
2026-06-09,91.29,GBP
2026-06-10,90.0,GBP
2026-06-11,89.97,GBP
2026-06-12,89.61,GBP
2026-06-15,90.79,GBP
2026-06-16,91.81,GBP
2026-06-17,92.5,GBP
2026-06-18,93.04,GBP
2026-06-19,91.09,GBP
2026-06-22,92.05,GBP
2026-06-23,91.23,GBP
2026-06-24,91.97,GBP
2026-06-25,92.7,GBP
2026-06-26,93.56,GBP
2026-06-29,94.28,GBP
2026-06-30,94.76,GBP
2026-07-01,95.93,GBP
2026-07-02,97.28,GBP
2026-07-03,98.26,GBP
2026-07-06,97.85,GBP
2026-07-07,97.16,GBP
2026-07-08,96.9,GBP
2026-07-09,97.5,GBP
2026-07-10,96.79,GBP
2026-07-13,96.87,GBP
2026-07-14,98.21,GBP
2026-07-15,97.9,GBP
2026-07-16,98.84,GBP
2026-07-17,97.92,GBP
2026-07-20,98.13,GBP
2026-07-21,95.91,GBP
2026-07-22,96.36,GBP
2026-07-23,97.75,GBP
2026-07-24,98.08,GBP
2026-07-27,98.52,GBP
2026-07-28,96.84,GBP
2026-07-29,98.85,GBP
