date,close,currency
2024-07-09,3253.72,GBp
2024-07-10,3236.65,GBp
2024-07-11,3226.59,GBp
2024-07-12,3259.42,GBp
2024-07-15,3210.11,GBp
2024-07-16,3235.81,GBp
2024-07-17,3184.26,GBp
2024-07-18,3166.94,GBp
2024-07-19,3248.0,GBp
2024-07-22,3242.74,GBp
2024-07-23,3227.44,GBp
2024-07-24,3223.33,GBp
2024-07-25,3232.65,GBp
2024-07-26,3295.2,GBp
2024-07-29,3347.92,GBp
2024-07-30,3343.84,GBp
2024-07-31,3363.03,GBp
2024-08-01,3335.77,GBp
2024-08-02,3326.44,GBp
2024-08-05,3350.17,GBp
2024-08-06,3329.16,GBp
2024-08-07,3360.33,GBp
2024-08-08,3368.98,GBp
2024-08-09,3399.62,GBp
2024-08-12,3476.34,GBp
2024-08-13,3452.69,GBp
2024-08-14,3457.47,GBp
2024-08-15,3458.88,GBp
2024-08-16,3439.53,GBp
2024-08-19,3392.22,GBp
2024-08-20,3357.67,GBp
2024-08-21,3348.31,GBp
2024-08-22,3373.97,GBp
2024-08-23,3396.38,GBp
2024-08-26,3383.47,GBp
2024-08-27,3359.22,GBp
2024-08-28,3361.95,GBp
2024-08-29,3396.26,GBp
2024-08-30,3412.58,GBp
2024-09-02,3467.98,GBp
2024-09-03,3498.94,GBp
2024-09-04,3522.6,GBp
2024-09-05,3518.03,GBp
2024-09-06,3558.66,GBp
2024-09-09,3586.9,GBp
2024-09-10,3555.95,GBp
2024-09-11,3593.05,GBp
2024-09-12,3628.61,GBp
2024-09-13,3635.39,GBp
2024-09-16,3564.51,GBp
2024-09-17,3572.57,GBp
2024-09-18,3535.56,GBp
2024-09-19,3522.03,GBp
2024-09-20,3497.13,GBp
2024-09-23,3491.66,GBp
2024-09-24,3520.23,GBp
2024-09-25,3504.5,GBp
2024-09-26,3499.41,GBp
2024-09-27,3519.27,GBp
2024-09-30,3475.57,GBp
2024-10-01,3523.55,GBp
2024-10-02,3584.73,GBp
2024-10-03,3556.28,GBp
2024-10-04,3561.23,GBp
2024-10-07,3563.95,GBp
2024-10-08,3602.95,GBp
2024-10-09,3592.71,GBp
2024-10-10,3609.02,GBp
2024-10-11,3519.0,GBp
2024-10-14,3555.3,GBp
2024-10-15,3584.2,GBp
2024-10-16,3623.71,GBp
2024-10-17,3632.75,GBp
2024-10-18,3644.66,GBp
2024-10-21,3672.42,GBp
2024-10-22,3697.44,GBp
2024-10-23,3699.06,GBp
2024-10-24,3703.06,GBp
2024-10-25,3686.21,GBp
2024-10-28,3698.56,GBp
2024-10-29,3667.81,GBp
2024-10-30,3624.67,GBp
2024-10-31,3638.55,GBp
2024-11-01,3646.85,GBp
2024-11-04,3634.47,GBp
2024-11-05,3632.69,GBp
2024-11-06,3623.11,GBp
2024-11-07,3603.99,GBp
2024-11-08,3538.1,GBp
2024-11-11,3533.86,GBp
2024-11-12,3536.49,GBp
2024-11-13,3534.04,GBp
2024-11-14,3593.72,GBp
2024-11-15,3646.17,GBp
2024-11-18,3652.08,GBp
2024-11-19,3615.13,GBp
2024-11-20,3657.5,GBp
2024-11-21,3699.27,GBp
2024-11-22,3710.91,GBp
2024-11-25,3703.71,GBp
2024-11-26,3758.94,GBp
2024-11-27,3724.38,GBp
2024-11-28,3727.85,GBp
2024-11-29,3726.52,GBp
2024-12-02,3766.1,GBp
2024-12-03,3837.86,GBp
2024-12-04,3812.69,GBp
2024-12-05,3812.39,GBp
2024-12-06,3880.32,GBp
2024-12-09,3905.84,GBp
2024-12-10,3899.71,GBp
2024-12-11,3896.72,GBp
2024-12-12,3871.77,GBp
2024-12-13,3878.17,GBp
2024-12-16,3881.4,GBp
2024-12-17,3945.65,GBp
2024-12-18,3911.77,GBp
2024-12-19,3912.42,GBp
2024-12-20,3885.25,GBp
2024-12-23,3814.02,GBp
2024-12-24,3824.6,GBp
2024-12-25,3835.15,GBp
2024-12-26,3755.15,GBp
2024-12-27,3755.95,GBp
2024-12-30,3737.62,GBp
2024-12-31,3717.45,GBp
2025-01-01,3804.31,GBp
2025-01-02,3847.41,GBp
2025-01-03,3843.07,GBp
2025-01-06,3889.42,GBp
2025-01-07,3845.4,GBp
2025-01-08,3858.83,GBp
2025-01-09,3841.6,GBp
2025-01-10,3821.64,GBp
2025-01-13,3851.52,GBp
2025-01-14,3852.58,GBp
2025-01-15,3866.09,GBp
2025-01-16,3910.67,GBp
2025-01-17,3908.33,GBp
2025-01-20,3965.25,GBp
2025-01-21,3990.94,GBp
2025-01-22,3978.29,GBp
2025-01-23,3979.31,GBp
2025-01-24,3947.23,GBp
2025-01-27,3881.69,GBp
2025-01-28,3825.0,GBp
2025-01-29,3792.98,GBp
2025-01-30,3801.87,GBp
2025-01-31,3815.16,GBp
2025-02-03,3726.43,GBp
2025-02-04,3715.18,GBp
2025-02-05,3712.49,GBp
2025-02-06,3664.75,GBp
2025-02-07,3644.45,GBp
2025-02-10,3689.67,GBp
2025-02-11,3701.23,GBp
2025-02-12,3707.13,GBp
2025-02-13,3713.05,GBp
2025-02-14,3752.45,GBp
2025-02-17,3737.65,GBp
2025-02-18,3720.42,GBp
2025-02-19,3710.85,GBp
2025-02-20,3679.05,GBp
2025-02-21,3637.52,GBp
2025-02-24,3683.7,GBp
2025-02-25,3727.95,GBp
2025-02-26,3750.5,GBp
2025-02-27,3775.02,GBp
2025-02-28,3818.42,GBp
2025-03-03,3787.75,GBp
2025-03-04,3775.6,GBp
2025-03-05,3809.71,GBp
2025-03-06,3778.13,GBp
2025-03-07,3751.45,GBp
2025-03-10,3737.76,GBp
2025-03-11,3736.57,GBp
2025-03-12,3778.71,GBp
2025-03-13,3807.1,GBp
2025-03-14,3830.35,GBp
2025-03-17,3795.7,GBp
2025-03-18,3769.93,GBp
2025-03-19,3799.56,GBp
2025-03-20,3814.55,GBp
2025-03-21,3853.85,GBp
2025-03-24,3830.85,GBp
2025-03-25,3849.78,GBp
2025-03-26,3821.45,GBp
2025-03-27,3798.29,GBp
2025-03-28,3810.38,GBp
2025-03-31,3730.83,GBp
2025-04-01,3729.7,GBp
2025-04-02,3711.99,GBp
2025-04-03,3734.38,GBp
2025-04-04,3703.03,GBp
2025-04-07,3697.83,GBp
2025-04-08,3741.97,GBp
2025-04-09,3764.87,GBp
2025-04-10,3791.0,GBp
2025-04-11,3728.39,GBp
2025-04-14,3728.75,GBp
2025-04-15,3719.31,GBp
2025-04-16,3721.88,GBp
2025-04-17,3719.04,GBp
2025-04-18,3687.24,GBp
2025-04-21,3678.87,GBp
2025-04-22,3691.87,GBp
2025-04-23,3715.5,GBp
2025-04-24,3749.72,GBp
2025-04-25,3728.03,GBp
2025-04-28,3750.85,GBp
2025-04-29,3756.25,GBp
2025-04-30,3764.94,GBp
2025-05-01,3774.19,GBp
2025-05-02,3778.15,GBp
2025-05-05,3824.54,GBp
2025-05-06,3853.59,GBp
2025-05-07,3840.44,GBp
2025-05-08,3857.0,GBp
2025-05-09,3898.32,GBp
2025-05-12,3883.6,GBp
2025-05-13,3864.03,GBp
2025-05-14,3868.76,GBp
2025-05-15,3827.99,GBp
2025-05-16,3837.3,GBp
2025-05-19,3817.9,GBp
2025-05-20,3803.03,GBp
2025-05-21,3787.94,GBp
2025-05-22,3791.91,GBp
2025-05-23,3781.99,GBp
2025-05-26,3777.76,GBp
2025-05-27,3788.0,GBp
2025-05-28,3792.77,GBp
2025-05-29,3814.95,GBp
2025-05-30,3743.88,GBp
2025-06-02,3773.77,GBp
2025-06-03,3765.57,GBp
2025-06-04,3749.63,GBp
2025-06-05,3731.63,GBp
2025-06-06,3696.25,GBp
2025-06-09,3732.73,GBp
2025-06-10,3708.16,GBp
2025-06-11,3681.97,GBp
2025-06-12,3654.52,GBp
2025-06-13,3664.7,GBp
2025-06-16,3705.26,GBp
2025-06-17,3726.05,GBp
2025-06-18,3759.43,GBp
2025-06-19,3747.4,GBp
2025-06-20,3733.38,GBp
2025-06-23,3727.05,GBp
2025-06-24,3687.67,GBp
2025-06-25,3658.16,GBp
2025-06-26,3674.31,GBp
2025-06-27,3679.63,GBp
2025-06-30,3676.78,GBp
2025-07-01,3682.24,GBp
2025-07-02,3706.46,GBp
2025-07-03,3735.48,GBp
2025-07-04,3733.32,GBp
2025-07-07,3740.28,GBp
2025-07-08,3737.36,GBp
2025-07-09,3755.7,GBp
2025-07-10,3804.6,GBp
2025-07-11,3823.55,GBp
2025-07-14,3843.91,GBp
2025-07-15,3868.67,GBp
2025-07-16,3894.87,GBp
2025-07-17,3890.7,GBp
2025-07-18,3861.51,GBp
2025-07-21,3835.0,GBp
2025-07-22,3842.1,GBp
2025-07-23,3863.04,GBp
2025-07-24,3797.04,GBp
2025-07-25,3719.13,GBp
2025-07-28,3730.2,GBp
2025-07-29,3699.52,GBp
2025-07-30,3725.21,GBp
2025-07-31,3684.35,GBp
2025-08-01,3656.56,GBp
2025-08-04,3635.23,GBp
2025-08-05,3612.71,GBp
2025-08-06,3608.16,GBp
2025-08-07,3583.5,GBp
2025-08-08,3557.73,GBp
2025-08-11,3573.8,GBp
2025-08-12,3591.25,GBp
2025-08-13,3595.99,GBp
2025-08-14,3617.77,GBp
2025-08-15,3621.11,GBp
2025-08-18,3636.95,GBp
2025-08-19,3600.62,GBp
2025-08-20,3634.07,GBp
2025-08-21,3603.49,GBp
2025-08-22,3568.69,GBp
2025-08-25,3602.46,GBp
2025-08-26,3556.07,GBp
2025-08-27,3558.56,GBp
2025-08-28,3524.8,GBp
2025-08-29,3508.39,GBp
2025-09-01,3512.8,GBp
2025-09-02,3528.98,GBp
2025-09-03,3535.81,GBp
2025-09-04,3546.19,GBp
2025-09-05,3528.6,GBp
2025-09-08,3499.12,GBp
2025-09-09,3496.5,GBp
2025-09-10,3463.51,GBp
2025-09-11,3419.01,GBp
2025-09-12,3433.79,GBp
2025-09-15,3480.6,GBp
2025-09-16,3460.88,GBp
2025-09-17,3435.01,GBp
2025-09-18,3449.73,GBp
2025-09-19,3445.31,GBp
2025-09-22,3455.31,GBp
2025-09-23,3452.04,GBp
2025-09-24,3420.26,GBp
2025-09-25,3411.29,GBp
2025-09-26,3429.87,GBp
2025-09-29,3428.97,GBp
2025-09-30,3429.64,GBp
2025-10-01,3421.68,GBp
2025-10-02,3442.68,GBp
2025-10-03,3498.54,GBp
2025-10-06,3472.37,GBp
2025-10-07,3474.82,GBp
2025-10-08,3443.66,GBp
2025-10-09,3452.73,GBp
2025-10-10,3505.73,GBp
2025-10-13,3536.26,GBp
2025-10-14,3541.99,GBp
2025-10-15,3563.15,GBp
2025-10-16,3535.83,GBp
2025-10-17,3587.49,GBp
2025-10-20,3570.75,GBp
2025-10-21,3563.02,GBp
2025-10-22,3597.09,GBp
2025-10-23,3648.65,GBp
2025-10-24,3645.71,GBp
2025-10-27,3701.42,GBp
2025-10-28,3751.46,GBp
2025-10-29,3758.61,GBp
2025-10-30,3700.76,GBp
2025-10-31,3729.15,GBp
2025-11-03,3760.27,GBp
2025-11-04,3776.24,GBp
2025-11-05,3743.06,GBp
2025-11-06,3702.95,GBp
2025-11-07,3676.01,GBp
2025-11-10,3679.44,GBp
2025-11-11,3693.48,GBp
2025-11-12,3695.55,GBp
2025-11-13,3717.93,GBp
2025-11-14,3732.27,GBp
2025-11-17,3733.97,GBp
2025-11-18,3754.74,GBp
2025-11-19,3738.64,GBp
2025-11-20,3775.0,GBp
2025-11-21,3838.64,GBp
2025-11-24,3808.28,GBp
2025-11-25,3859.86,GBp
2025-11-26,3845.9,GBp
2025-11-27,3814.0,GBp
2025-11-28,3846.46,GBp
2025-12-01,3787.06,GBp
2025-12-02,3775.54,GBp
2025-12-03,3813.68,GBp
2025-12-04,3856.39,GBp
2025-12-05,3842.27,GBp
2025-12-08,3802.87,GBp
2025-12-09,3877.58,GBp
2025-12-10,3904.48,GBp
2025-12-11,3912.11,GBp
2025-12-12,3946.17,GBp
2025-12-15,3923.75,GBp
2025-12-16,3878.32,GBp
2025-12-17,3873.92,GBp
2025-12-18,3871.71,GBp
2025-12-19,3859.96,GBp
2025-12-22,3912.97,GBp
2025-12-23,3951.05,GBp
2025-12-24,3897.04,GBp
2025-12-25,3907.67,GBp
2025-12-26,3867.87,GBp
2025-12-29,3813.2,GBp
2025-12-30,3757.74,GBp
2025-12-31,3759.12,GBp
2026-01-01,3791.79,GBp
2026-01-02,3783.19,GBp
2026-01-05,3789.54,GBp
2026-01-06,3855.74,GBp
2026-01-07,3854.44,GBp
2026-01-08,3899.55,GBp
2026-01-09,3873.18,GBp
2026-01-12,3863.5,GBp
2026-01-13,3894.4,GBp
2026-01-14,3869.66,GBp
2026-01-15,3833.14,GBp
2026-01-16,3781.03,GBp
2026-01-19,3778.93,GBp
2026-01-20,3798.3,GBp
2026-01-21,3785.84,GBp
2026-01-22,3749.49,GBp
2026-01-23,3772.16,GBp
2026-01-26,3804.91,GBp
2026-01-27,3815.35,GBp
2026-01-28,3829.25,GBp
2026-01-29,3823.21,GBp
2026-01-30,3844.25,GBp
2026-02-02,3847.47,GBp
2026-02-03,3895.58,GBp
2026-02-04,3880.37,GBp
2026-02-05,3875.69,GBp
2026-02-06,3864.27,GBp
2026-02-09,3869.5,GBp
2026-02-10,3946.54,GBp
2026-02-11,3971.33,GBp
2026-02-12,3954.84,GBp
2026-02-13,3884.28,GBp
2026-02-16,3858.15,GBp
2026-02-17,3856.52,GBp
2026-02-18,3865.86,GBp
2026-02-19,3914.94,GBp
2026-02-20,3895.9,GBp
2026-02-23,3872.6,GBp
2026-02-24,3860.5,GBp
2026-02-25,3827.05,GBp
2026-02-26,3811.02,GBp
2026-02-27,3869.45,GBp
2026-03-02,3877.21,GBp
2026-03-03,3894.69,GBp
2026-03-04,3841.01,GBp
2026-03-05,3900.15,GBp
2026-03-06,3821.96,GBp
2026-03-09,3832.34,GBp
2026-03-10,3813.8,GBp
2026-03-11,3795.84,GBp
2026-03-12,3812.38,GBp
2026-03-13,3768.89,GBp
2026-03-16,3777.5,GBp
2026-03-17,3813.7,GBp
2026-03-18,3781.88,GBp
2026-03-19,3710.89,GBp
2026-03-20,3685.56,GBp
2026-03-23,3727.85,GBp
2026-03-24,3734.99,GBp
2026-03-25,3710.97,GBp
2026-03-26,3762.23,GBp
2026-03-27,3753.12,GBp
2026-03-30,3728.07,GBp
2026-03-31,3708.2,GBp
2026-04-01,3695.25,GBp
2026-04-02,3701.02,GBp
2026-04-03,3683.93,GBp
2026-04-06,3705.95,GBp
2026-04-07,3653.88,GBp
2026-04-08,3680.43,GBp
2026-04-09,3673.59,GBp
2026-04-10,3677.55,GBp
2026-04-13,3704.8,GBp
2026-04-14,3673.49,GBp
2026-04-15,3640.01,GBp
2026-04-16,3668.76,GBp
2026-04-17,3652.15,GBp
2026-04-20,3669.02,GBp
2026-04-21,3609.27,GBp
2026-04-22,3583.93,GBp
2026-04-23,3514.94,GBp
2026-04-24,3537.66,GBp
2026-04-27,3491.46,GBp
2026-04-28,3490.87,GBp
2026-04-29,3490.46,GBp
2026-04-30,3535.81,GBp
2026-05-01,3547.32,GBp
2026-05-04,3538.67,GBp
2026-05-05,3546.65,GBp
2026-05-06,3579.1,GBp
2026-05-07,3586.18,GBp
2026-05-08,3624.51,GBp
