date,close,currency
2023-05-23,2908.66,GBp
2023-05-24,2951.71,GBp
2023-05-25,2943.6,GBp
2023-05-26,2981.4,GBp
2023-05-29,2928.64,GBp
2023-05-30,2980.79,GBp
2023-05-31,2929.26,GBp
2023-06-01,2944.77,GBp
2023-06-02,2937.56,GBp
2023-06-05,2932.11,GBp
2023-06-06,2904.33,GBp
2023-06-07,2869.16,GBp
2023-06-08,2900.54,GBp
2023-06-09,2878.85,GBp
2023-06-12,2836.4,GBp
2023-06-13,2782.52,GBp
2023-06-14,2766.18,GBp
2023-06-15,2754.25,GBp
2023-06-16,2743.67,GBp
2023-06-19,2744.9,GBp
2023-06-20,2767.87,GBp
2023-06-21,2781.46,GBp
2023-06-22,2793.99,GBp
2023-06-23,2805.41,GBp
2023-06-26,2795.03,GBp
2023-06-27,2802.3,GBp
2023-06-28,2801.1,GBp
2023-06-29,2774.69,GBp
2023-06-30,2785.72,GBp
2023-07-03,2799.93,GBp
2023-07-04,2828.18,GBp
2023-07-05,2827.02,GBp
2023-07-06,2772.68,GBp
2023-07-07,2754.62,GBp
2023-07-10,2779.25,GBp
2023-07-11,2794.22,GBp
2023-07-12,2798.53,GBp
2023-07-13,2832.94,GBp
2023-07-14,2868.49,GBp
2023-07-17,2837.87,GBp
2023-07-18,2844.27,GBp
2023-07-19,2829.84,GBp
2023-07-20,2820.51,GBp
2023-07-21,2809.54,GBp
2023-07-24,2841.55,GBp
2023-07-25,2846.16,GBp
2023-07-26,2854.39,GBp
2023-07-27,2852.43,GBp
2023-07-28,2858.49,GBp
2023-07-31,2824.93,GBp
2023-08-01,2866.81,GBp
2023-08-02,2853.81,GBp
2023-08-03,2837.13,GBp
2023-08-04,2849.72,GBp
2023-08-07,2836.91,GBp
2023-08-08,2874.19,GBp
2023-08-09,2864.83,GBp
2023-08-10,2901.93,GBp
2023-08-11,2898.76,GBp
2023-08-14,2917.79,GBp
2023-08-15,2942.82,GBp
2023-08-16,2886.01,GBp
2023-08-17,2917.0,GBp
2023-08-18,2905.06,GBp
2023-08-21,2928.73,GBp
2023-08-22,2958.88,GBp
2023-08-23,2942.85,GBp
2023-08-24,2895.97,GBp
2023-08-25,2898.91,GBp
2023-08-28,2929.2,GBp
2023-08-29,2938.2,GBp
2023-08-30,2924.67,GBp
2023-08-31,2956.31,GBp
2023-09-01,2964.82,GBp
2023-09-04,2954.87,GBp
2023-09-05,2904.81,GBp
2023-09-06,2964.22,GBp
2023-09-07,2949.45,GBp
2023-09-08,2980.9,GBp
2023-09-11,2915.36,GBp
2023-09-12,2881.74,GBp
2023-09-13,2924.77,GBp
2023-09-14,2863.67,GBp
2023-09-15,2871.21,GBp
2023-09-18,2875.14,GBp
2023-09-19,2885.07,GBp
2023-09-20,2861.53,GBp
2023-09-21,2791.92,GBp
2023-09-22,2779.92,GBp
2023-09-25,2752.25,GBp
2023-09-26,2682.83,GBp
2023-09-27,2693.32,GBp
2023-09-28,2701.4,GBp
2023-09-29,2690.16,GBp
2023-10-02,2698.76,GBp
2023-10-03,2739.75,GBp
2023-10-04,2688.7,GBp
2023-10-05,2695.28,GBp
2023-10-06,2685.67,GBp
2023-10-09,2690.34,GBp
2023-10-10,2706.87,GBp
2023-10-11,2723.83,GBp
2023-10-12,2703.72,GBp
2023-10-13,2681.22,GBp
2023-10-16,2675.91,GBp
2023-10-17,2710.06,GBp
2023-10-18,2741.01,GBp
2023-10-19,2732.76,GBp
2023-10-20,2693.22,GBp
2023-10-23,2730.12,GBp
2023-10-24,2721.13,GBp
2023-10-25,2712.79,GBp
2023-10-26,2702.45,GBp
2023-10-27,2729.03,GBp
2023-10-30,2733.19,GBp
2023-10-31,2630.52,GBp
2023-11-01,2626.49,GBp
2023-11-02,2633.77,GBp
2023-11-03,2622.78,GBp
2023-11-06,2639.09,GBp
2023-11-07,2607.58,GBp
2023-11-08,2586.82,GBp
2023-11-09,2585.04,GBp
2023-11-10,2589.47,GBp
2023-11-13,2571.08,GBp
2023-11-14,2550.04,GBp
2023-11-15,2527.31,GBp
2023-11-16,2492.13,GBp
2023-11-17,2519.84,GBp
2023-11-20,2550.29,GBp
2023-11-21,2592.38,GBp
2023-11-22,2605.06,GBp
2023-11-23,2598.63,GBp
2023-11-24,2573.07,GBp
2023-11-27,2516.95,GBp
2023-11-28,2511.63,GBp
2023-11-29,2522.4,GBp
2023-11-30,2499.79,GBp
2023-12-01,2479.49,GBp
2023-12-04,2453.09,GBp
2023-12-05,2467.64,GBp
2023-12-06,2472.96,GBp
2023-12-07,2520.56,GBp
2023-12-08,2523.18,GBp
2023-12-11,2518.21,GBp
2023-12-12,2526.74,GBp
2023-12-13,2494.65,GBp
2023-12-14,2489.65,GBp
2023-12-15,2504.91,GBp
2023-12-18,2503.28,GBp
2023-12-19,2459.56,GBp
2023-12-20,2468.82,GBp
2023-12-21,2477.59,GBp
2023-12-22,2517.05,GBp
2023-12-25,2548.63,GBp
2023-12-26,2566.15,GBp
2023-12-27,2531.88,GBp
2023-12-28,2535.68,GBp
2023-12-29,2540.34,GBp
2024-01-01,2543.34,GBp
2024-01-02,2511.49,GBp
2024-01-03,2520.04,GBp
2024-01-04,2536.88,GBp
2024-01-05,2485.01,GBp
2024-01-08,2516.88,GBp
2024-01-09,2557.43,GBp
2024-01-10,2589.56,GBp
2024-01-11,2521.79,GBp
2024-01-12,2508.92,GBp
2024-01-15,2546.17,GBp
2024-01-16,2545.84,GBp
2024-01-17,2466.84,GBp
2024-01-18,2469.91,GBp
2024-01-19,2464.31,GBp
2024-01-22,2505.67,GBp
2024-01-23,2451.65,GBp
2024-01-24,2456.92,GBp
2024-01-25,2419.49,GBp
2024-01-26,2427.99,GBp
2024-01-29,2427.9,GBp
2024-01-30,2442.59,GBp
2024-01-31,2446.41,GBp
2024-02-01,2459.92,GBp
2024-02-02,2411.53,GBp
2024-02-05,2438.34,GBp
2024-02-06,2489.4,GBp
2024-02-07,2445.64,GBp
2024-02-08,2467.27,GBp
2024-02-09,2510.29,GBp
2024-02-12,2497.59,GBp
2024-02-13,2535.2,GBp
2024-02-14,2572.7,GBp
2024-02-15,2531.64,GBp
2024-02-16,2553.23,GBp
2024-02-19,2539.63,GBp
2024-02-20,2510.81,GBp
2024-02-21,2494.37,GBp
2024-02-22,2477.44,GBp
2024-02-23,2489.1,GBp
2024-02-26,2514.08,GBp
2024-02-27,2546.62,GBp
2024-02-28,2558.41,GBp
2024-02-29,2606.97,GBp
2024-03-01,2627.43,GBp
2024-03-04,2637.23,GBp
2024-03-05,2631.21,GBp
2024-03-06,2628.62,GBp
2024-03-07,2615.39,GBp
2024-03-08,2578.07,GBp
2024-03-11,2588.9,GBp
2024-03-12,2599.63,GBp
2024-03-13,2615.41,GBp
2024-03-14,2606.59,GBp
2024-03-15,2626.12,GBp
2024-03-18,2675.58,GBp
2024-03-19,2677.56,GBp
2024-03-20,2697.58,GBp
2024-03-21,2721.39,GBp
2024-03-22,2704.62,GBp
2024-03-25,2663.73,GBp
2024-03-26,2674.82,GBp
2024-03-27,2619.07,GBp
2024-03-28,2625.38,GBp
2024-03-29,2619.54,GBp
2024-04-01,2595.09,GBp
2024-04-02,2562.39,GBp
2024-04-03,2528.51,GBp
2024-04-04,2516.01,GBp
2024-04-05,2484.07,GBp
2024-04-08,2512.13,GBp
2024-04-09,2500.22,GBp
2024-04-10,2507.85,GBp
2024-04-11,2539.79,GBp
2024-04-12,2547.77,GBp
2024-04-15,2588.28,GBp
2024-04-16,2570.11,GBp
2024-04-17,2577.24,GBp
2024-04-18,2583.39,GBp
2024-04-19,2549.11,GBp
2024-04-22,2556.53,GBp
2024-04-23,2531.83,GBp
2024-04-24,2556.9,GBp
2024-04-25,2504.38,GBp
2024-04-26,2533.44,GBp
2024-04-29,2538.47,GBp
2024-04-30,2524.0,GBp
2024-05-01,2537.86,GBp
2024-05-02,2588.23,GBp
2024-05-03,2610.51,GBp
2024-05-06,2621.24,GBp
2024-05-07,2591.74,GBp
2024-05-08,2593.61,GBp
2024-05-09,2609.59,GBp
2024-05-10,2629.12,GBp
2024-05-13,2677.41,GBp
2024-05-14,2686.02,GBp
2024-05-15,2630.05,GBp
2024-05-16,2598.22,GBp
2024-05-17,2609.36,GBp
2024-05-20,2649.13,GBp
2024-05-21,2627.55,GBp
2024-05-22,2616.75,GBp
2024-05-23,2584.11,GBp
2024-05-24,2616.83,GBp
2024-05-27,2628.43,GBp
2024-05-28,2617.18,GBp
2024-05-29,2632.55,GBp
2024-05-30,2657.49,GBp
2024-05-31,2621.85,GBp
2024-06-03,2609.27,GBp
2024-06-04,2615.0,GBp
2024-06-05,2596.39,GBp
2024-06-06,2548.11,GBp
2024-06-07,2491.4,GBp
2024-06-10,2457.24,GBp
2024-06-11,2424.68,GBp
2024-06-12,2400.86,GBp
2024-06-13,2390.78,GBp
2024-06-14,2355.28,GBp
2024-06-17,2350.77,GBp
2024-06-18,2380.93,GBp
2024-06-19,2327.08,GBp
2024-06-20,2356.15,GBp
2024-06-21,2378.45,GBp
2024-06-24,2373.38,GBp
2024-06-25,2333.25,GBp
2024-06-26,2313.3,GBp
2024-06-27,2288.71,GBp
2024-06-28,2271.84,GBp
2024-07-01,2271.96,GBp
2024-07-02,2260.59,GBp
2024-07-03,2250.04,GBp
2024-07-04,2276.51,GBp
2024-07-05,2261.36,GBp
2024-07-08,2226.56,GBp
2024-07-09,2229.85,GBp
2024-07-10,2234.26,GBp
2024-07-11,2226.35,GBp
2024-07-12,2225.73,GBp
2024-07-15,2244.84,GBp
2024-07-16,2285.41,GBp
2024-07-17,2256.38,GBp
2024-07-18,2270.78,GBp
2024-07-19,2279.08,GBp
2024-07-22,2247.5,GBp
2024-07-23,2228.23,GBp
2024-07-24,2209.09,GBp
2024-07-25,2206.72,GBp
2024-07-26,2207.99,GBp
2024-07-29,2249.79,GBp
2024-07-30,2242.06,GBp
2024-07-31,2240.65,GBp
2024-08-01,2262.38,GBp
2024-08-02,2232.05,GBp
2024-08-05,2203.8,GBp
2024-08-06,2195.48,GBp
2024-08-07,2160.14,GBp
2024-08-08,2154.7,GBp
2024-08-09,2156.98,GBp
2024-08-12,2179.12,GBp
2024-08-13,2169.05,GBp
2024-08-14,2208.51,GBp
2024-08-15,2173.04,GBp
2024-08-16,2152.04,GBp
2024-08-19,2193.88,GBp
2024-08-20,2188.86,GBp
2024-08-21,2206.6,GBp
2024-08-22,2201.36,GBp
2024-08-23,2250.08,GBp
2024-08-26,2225.55,GBp
2024-08-27,2212.67,GBp
2024-08-28,2218.81,GBp
2024-08-29,2280.66,GBp
2024-08-30,2287.13,GBp
2024-09-02,2326.3,GBp
2024-09-03,2330.21,GBp
2024-09-04,2330.36,GBp
2024-09-05,2293.29,GBp
2024-09-06,2326.26,GBp
2024-09-09,2293.9,GBp
2024-09-10,2276.76,GBp
2024-09-11,2275.02,GBp
2024-09-12,2253.48,GBp
2024-09-13,2267.02,GBp
2024-09-16,2222.75,GBp
2024-09-17,2216.47,GBp
2024-09-18,2214.58,GBp
2024-09-19,2198.14,GBp
2024-09-20,2163.42,GBp
2024-09-23,2159.34,GBp
2024-09-24,2146.87,GBp
2024-09-25,2184.25,GBp
2024-09-26,2179.38,GBp
2024-09-27,2188.11,GBp
2024-09-30,2183.31,GBp
2024-10-01,2180.03,GBp
2024-10-02,2169.95,GBp
2024-10-03,2161.81,GBp
2024-10-04,2193.53,GBp
2024-10-07,2218.38,GBp
2024-10-08,2245.34,GBp
2024-10-09,2226.61,GBp
2024-10-10,2253.6,GBp
2024-10-11,2258.44,GBp
2024-10-14,2234.2,GBp
2024-10-15,2211.98,GBp
2024-10-16,2210.64,GBp
2024-10-17,2184.38,GBp
2024-10-18,2184.22,GBp
2024-10-21,2162.93,GBp
2024-10-22,2160.03,GBp
2024-10-23,2149.25,GBp
2024-10-24,2176.81,GBp
2024-10-25,2167.93,GBp
2024-10-28,2158.36,GBp
2024-10-29,2157.18,GBp
2024-10-30,2171.27,GBp
2024-10-31,2190.75,GBp
2024-11-01,2189.08,GBp
2024-11-04,2169.16,GBp
2024-11-05,2169.44,GBp
2024-11-06,2182.36,GBp
2024-11-07,2156.7,GBp
2024-11-08,2168.73,GBp
2024-11-11,2205.18,GBp
2024-11-12,2214.44,GBp
2024-11-13,2233.32,GBp
2024-11-14,2210.41,GBp
2024-11-15,2219.45,GBp
2024-11-18,2236.64,GBp
2024-11-19,2213.55,GBp
2024-11-20,2222.47,GBp
2024-11-21,2158.31,GBp
2024-11-22,2127.88,GBp
2024-11-25,2118.4,GBp
2024-11-26,2153.71,GBp
2024-11-27,2145.19,GBp
2024-11-28,2140.5,GBp
2024-11-29,2141.78,GBp
2024-12-02,2169.58,GBp
2024-12-03,2177.23,GBp
2024-12-04,2198.67,GBp
2024-12-05,2196.95,GBp
2024-12-06,2193.22,GBp
2024-12-09,2182.68,GBp
2024-12-10,2192.56,GBp
2024-12-11,2234.9,GBp
2024-12-12,2232.7,GBp
2024-12-13,2244.29,GBp
2024-12-16,2238.42,GBp
2024-12-17,2209.47,GBp
2024-12-18,2196.68,GBp
2024-12-19,2190.5,GBp
2024-12-20,2203.61,GBp
2024-12-23,2192.79,GBp
2024-12-24,2200.61,GBp
2024-12-25,2191.07,GBp
2024-12-26,2158.82,GBp
2024-12-27,2150.95,GBp
2024-12-30,2165.15,GBp
2024-12-31,2160.03,GBp
2025-01-01,2136.3,GBp
2025-01-02,2137.93,GBp
2025-01-03,2141.12,GBp
2025-01-06,2162.4,GBp
2025-01-07,2172.02,GBp
2025-01-08,2152.2,GBp
2025-01-09,2156.04,GBp
2025-01-10,2185.79,GBp
2025-01-13,2167.92,GBp
2025-01-14,2171.48,GBp
2025-01-15,2172.27,GBp
2025-01-16,2148.77,GBp
2025-01-17,2182.42,GBp
2025-01-20,2179.88,GBp
2025-01-21,2174.23,GBp
2025-01-22,2157.31,GBp
2025-01-23,2152.65,GBp
2025-01-24,2130.02,GBp
2025-01-27,2146.91,GBp
2025-01-28,2166.38,GBp
2025-01-29,2163.5,GBp
2025-01-30,2169.89,GBp
2025-01-31,2131.17,GBp
2025-02-03,2141.14,GBp
2025-02-04,2134.22,GBp
2025-02-05,2113.82,GBp
2025-02-06,2111.84,GBp
2025-02-07,2109.08,GBp
2025-02-10,2136.68,GBp
2025-02-11,2159.23,GBp
2025-02-12,2176.23,GBp
2025-02-13,2177.56,GBp
2025-02-14,2186.75,GBp
2025-02-17,2191.06,GBp
2025-02-18,2219.12,GBp
2025-02-19,2171.62,GBp
2025-02-20,2174.89,GBp
2025-02-21,2170.84,GBp
2025-02-24,2195.57,GBp
2025-02-25,2166.77,GBp
2025-02-26,2165.98,GBp
2025-02-27,2136.08,GBp
2025-02-28,2136.11,GBp
2025-03-03,2114.94,GBp
2025-03-04,2089.91,GBp
2025-03-05,2125.92,GBp
2025-03-06,2109.33,GBp
2025-03-07,2089.06,GBp
2025-03-10,2083.15,GBp
2025-03-11,2119.3,GBp
2025-03-12,2132.05,GBp
2025-03-13,2104.24,GBp
2025-03-14,2107.88,GBp
2025-03-17,2092.76,GBp
2025-03-18,2075.46,GBp
2025-03-19,2104.28,GBp
2025-03-20,2088.18,GBp
2025-03-21,2101.0,GBp
2025-03-24,2100.58,GBp
2025-03-25,2111.5,GBp
2025-03-26,2111.66,GBp
2025-03-27,2095.74,GBp
2025-03-28,2093.36,GBp
2025-03-31,2083.98,GBp
2025-04-01,2122.65,GBp
2025-04-02,2150.57,GBp
2025-04-03,2155.21,GBp
2025-04-04,2201.31,GBp
2025-04-07,2223.06,GBp
2025-04-08,2226.94,GBp
2025-04-09,2259.38,GBp
2025-04-10,2255.64,GBp
2025-04-11,2270.27,GBp
2025-04-14,2264.49,GBp
2025-04-15,2245.59,GBp
2025-04-16,2245.82,GBp
2025-04-17,2270.54,GBp
2025-04-18,2245.89,GBp
2025-04-21,2251.09,GBp
2025-04-22,2254.9,GBp
2025-04-23,2267.45,GBp
2025-04-24,2240.86,GBp
2025-04-25,2224.55,GBp
2025-04-28,2233.46,GBp
2025-04-29,2212.81,GBp
2025-04-30,2254.37,GBp
2025-05-01,2222.93,GBp
2025-05-02,2243.59,GBp
2025-05-05,2246.89,GBp
2025-05-06,2256.08,GBp
2025-05-07,2256.48,GBp
2025-05-08,2271.42,GBp
2025-05-09,2255.14,GBp
2025-05-12,2239.7,GBp
2025-05-13,2228.19,GBp
2025-05-14,2243.93,GBp
2025-05-15,2237.08,GBp
2025-05-16,2258.76,GBp
2025-05-19,2248.43,GBp
2025-05-20,2261.15,GBp
2025-05-21,2270.83,GBp
2025-05-22,2200.34,GBp
2025-05-23,2187.95,GBp
2025-05-26,2204.59,GBp
2025-05-27,2220.75,GBp
2025-05-28,2230.91,GBp
2025-05-29,2255.92,GBp
2025-05-30,2311.75,GBp
2025-06-02,2281.69,GBp
2025-06-03,2316.27,GBp
2025-06-04,2300.98,GBp
2025-06-05,2316.69,GBp
2025-06-06,2345.42,GBp
2025-06-09,2340.13,GBp
2025-06-10,2344.34,GBp
2025-06-11,2362.17,GBp
2025-06-12,2398.02,GBp
2025-06-13,2405.9,GBp
2025-06-16,2400.32,GBp
2025-06-17,2364.28,GBp
2025-06-18,2372.91,GBp
2025-06-19,2375.52,GBp
2025-06-20,2372.86,GBp
2025-06-23,2399.17,GBp
2025-06-24,2387.55,GBp
2025-06-25,2367.31,GBp
2025-06-26,2360.6,GBp
2025-06-27,2340.01,GBp
2025-06-30,2356.16,GBp
2025-07-01,2350.42,GBp
2025-07-02,2315.04,GBp
2025-07-03,2330.85,GBp
2025-07-04,2326.15,GBp
2025-07-07,2337.33,GBp
2025-07-08,2354.72,GBp
2025-07-09,2331.16,GBp
2025-07-10,2356.7,GBp
2025-07-11,2312.55,GBp
2025-07-14,2318.88,GBp
2025-07-15,2335.33,GBp
2025-07-16,2324.32,GBp
2025-07-17,2309.37,GBp
2025-07-18,2299.45,GBp
2025-07-21,2314.08,GBp
2025-07-22,2269.42,GBp
2025-07-23,2249.6,GBp
2025-07-24,2213.89,GBp
2025-07-25,2209.08,GBp
2025-07-28,2198.17,GBp
2025-07-29,2177.8,GBp
2025-07-30,2150.85,GBp
2025-07-31,2148.4,GBp
2025-08-01,2156.18,GBp
2025-08-04,2160.81,GBp
2025-08-05,2151.56,GBp
2025-08-06,2133.05,GBp
2025-08-07,2127.2,GBp
2025-08-08,2094.57,GBp
2025-08-11,2132.42,GBp
2025-08-12,2099.52,GBp
2025-08-13,2107.51,GBp
2025-08-14,2132.06,GBp
2025-08-15,2161.87,GBp
2025-08-18,2154.02,GBp
2025-08-19,2148.96,GBp
2025-08-20,2139.61,GBp
2025-08-21,2128.02,GBp
2025-08-22,2117.89,GBp
2025-08-25,2121.38,GBp
2025-08-26,2117.15,GBp
2025-08-27,2156.12,GBp
2025-08-28,2118.13,GBp
2025-08-29,2114.35,GBp
2025-09-01,2079.28,GBp
2025-09-02,2077.62,GBp
2025-09-03,2115.22,GBp
2025-09-04,2095.88,GBp
2025-09-05,2109.24,GBp
2025-09-08,2138.14,GBp
2025-09-09,2112.06,GBp
2025-09-10,2096.9,GBp
2025-09-11,2089.21,GBp
2025-09-12,2077.74,GBp
2025-09-15,2083.44,GBp
2025-09-16,2035.14,GBp
2025-09-17,2031.61,GBp
2025-09-18,2059.36,GBp
2025-09-19,2063.97,GBp
2025-09-22,2064.22,GBp
2025-09-23,2042.22,GBp
2025-09-24,2031.51,GBp
2025-09-25,2047.3,GBp
2025-09-26,2051.51,GBp
2025-09-29,2026.19,GBp
2025-09-30,2036.41,GBp
2025-10-01,2016.63,GBp
2025-10-02,2019.22,GBp
2025-10-03,2029.53,GBp
2025-10-06,2027.18,GBp
2025-10-07,2020.22,GBp
2025-10-08,2021.58,GBp
2025-10-09,1997.83,GBp
2025-10-10,2053.18,GBp
2025-10-13,2077.86,GBp
2025-10-14,2099.51,GBp
2025-10-15,2142.92,GBp
2025-10-16,2127.17,GBp
2025-10-17,2099.35,GBp
2025-10-20,2119.45,GBp
2025-10-21,2131.4,GBp
2025-10-22,2164.46,GBp
2025-10-23,2125.16,GBp
2025-10-24,2128.67,GBp
2025-10-27,2176.39,GBp
2025-10-28,2179.09,GBp
2025-10-29,2174.1,GBp
2025-10-30,2175.27,GBp
2025-10-31,2202.57,GBp
2025-11-03,2146.32,GBp
2025-11-04,2128.85,GBp
2025-11-05,2087.4,GBp
2025-11-06,2090.72,GBp
2025-11-07,2097.22,GBp
2025-11-10,2086.91,GBp
2025-11-11,2056.57,GBp
2025-11-12,2036.12,GBp
2025-11-13,2027.85,GBp
2025-11-14,2026.1,GBp
2025-11-17,2016.73,GBp
2025-11-18,2015.15,GBp
2025-11-19,1998.59,GBp
2025-11-20,2001.04,GBp
2025-11-21,2015.09,GBp
2025-11-24,2031.97,GBp
2025-11-25,2073.33,GBp
2025-11-26,2105.01,GBp
2025-11-27,2096.28,GBp
2025-11-28,2112.99,GBp
2025-12-01,2131.93,GBp
2025-12-02,2115.86,GBp
2025-12-03,2127.1,GBp
2025-12-04,2146.77,GBp
2025-12-05,2111.33,GBp
2025-12-08,2079.72,GBp
2025-12-09,2062.21,GBp
2025-12-10,2046.99,GBp
2025-12-11,2002.26,GBp
2025-12-12,2019.71,GBp
2025-12-15,2016.01,GBp
2025-12-16,2034.27,GBp
2025-12-17,2067.71,GBp
2025-12-18,2031.49,GBp
2025-12-19,2027.8,GBp
2025-12-22,2056.42,GBp
2025-12-23,2075.35,GBp
2025-12-24,2052.91,GBp
2025-12-25,2053.89,GBp
2025-12-26,2017.12,GBp
2025-12-29,2039.21,GBp
2025-12-30,2048.74,GBp
2025-12-31,2075.75,GBp
2026-01-01,2078.35,GBp
2026-01-02,2083.93,GBp
2026-01-05,2116.93,GBp
2026-01-06,2125.79,GBp
2026-01-07,2164.69,GBp
2026-01-08,2170.0,GBp
2026-01-09,2179.66,GBp
2026-01-12,2226.2,GBp
2026-01-13,2214.85,GBp
2026-01-14,2224.47,GBp
2026-01-15,2220.79,GBp
2026-01-16,2187.67,GBp
2026-01-19,2176.17,GBp
2026-01-20,2216.67,GBp
2026-01-21,2224.17,GBp
2026-01-22,2211.4,GBp
2026-01-23,2200.94,GBp
2026-01-26,2187.82,GBp
2026-01-27,2188.45,GBp
2026-01-28,2195.63,GBp
2026-01-29,2253.08,GBp
2026-01-30,2285.48,GBp
2026-02-02,2266.07,GBp
2026-02-03,2239.46,GBp
2026-02-04,2187.43,GBp
2026-02-05,2176.74,GBp
2026-02-06,2165.35,GBp
2026-02-09,2161.27,GBp
2026-02-10,2171.75,GBp
2026-02-11,2159.82,GBp
2026-02-12,2155.73,GBp
2026-02-13,2200.0,GBp
2026-02-16,2187.42,GBp
2026-02-17,2179.12,GBp
2026-02-18,2197.22,GBp
2026-02-19,2200.28,GBp
2026-02-20,2191.91,GBp
2026-02-23,2189.25,GBp
2026-02-24,2168.39,GBp
2026-02-25,2185.49,GBp
2026-02-26,2155.29,GBp
2026-02-27,2166.3,GBp
2026-03-02,2210.03,GBp
2026-03-03,2209.14,GBp
2026-03-04,2199.03,GBp
2026-03-05,2202.42,GBp
2026-03-06,2221.5,GBp
2026-03-09,2226.67,GBp
2026-03-10,2214.24,GBp
2026-03-11,2265.22,GBp
2026-03-12,2254.3,GBp
2026-03-13,2249.93,GBp
2026-03-16,2209.22,GBp
2026-03-17,2233.37,GBp
2026-03-18,2184.85,GBp
2026-03-19,2176.8,GBp
2026-03-20,2174.33,GBp
2026-03-23,2162.19,GBp
2026-03-24,2167.86,GBp
2026-03-25,2152.55,GBp
2026-03-26,2157.84,GBp
2026-03-27,2146.54,GBp
2026-03-30,2164.76,GBp
2026-03-31,2130.47,GBp
2026-04-01,2155.82,GBp
2026-04-02,2147.96,GBp
2026-04-03,2192.25,GBp
2026-04-06,2227.44,GBp
2026-04-07,2219.88,GBp
2026-04-08,2219.02,GBp
2026-04-09,2187.04,GBp
2026-04-10,2156.8,GBp
2026-04-13,2161.54,GBp
2026-04-14,2147.21,GBp
2026-04-15,2167.77,GBp
2026-04-16,2151.44,GBp
2026-04-17,2152.99,GBp
2026-04-20,2136.59,GBp
2026-04-21,2115.11,GBp
2026-04-22,2156.25,GBp
2026-04-23,2169.73,GBp
2026-04-24,2182.19,GBp
2026-04-27,2164.83,GBp
2026-04-28,2183.97,GBp
2026-04-29,2197.27,GBp
2026-04-30,2241.79,GBp
2026-05-01,2278.08,GBp
2026-05-04,2261.51,GBp
2026-05-05,2274.39,GBp
2026-05-06,2289.74,GBp
2026-05-07,2269.92,GBp
2026-05-08,2264.23,GBp
